timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval
1724390329,858025,6855,20.415852,2.5317460317460317e-08,6.722305194805195e-06,3.489628710893129e-08,2.984126984126984e-08,2.9047619047619048e-08,3.3022950530813606e-08,9.10261421522968e-08,1724390329,86871474313761.95,5.607321335451541e+20,1e-05,0.0422522,115310560,6855,3997765,584884224,718
1724391271,858028,7515,20.404111,2.5317460317460317e-08,1.7904017857142858e-06,3.1703433636871975e-08,2.9603174603174603e-08,2.7007874015748032e-08,3.103174603174603e-08,3.1750699101946163e-08,1724391271,86871474313761.95,5.607321335451541e+20,1e-05,0.03339214,115202448,7515,3992821,664723456,942
1724391874,858034,2849,20.371918,2.8571428571428572e-08,1.0895480225988701e-06,3.564604388080443e-08,2.9285714285714285e-08,2.9047619047619048e-08,4e-08,3.7998206494884406e-08,1724391874,86871474313761.95,5.607321335451541e+20,1e-05,0.03285827,114940448,2849,3993046,575111168,603
1724392711,858036,6922,20.365035,1.9858156028368793e-08,2.2181818181818183e-06,3.053365884214098e-08,2.634920634920635e-08,2.634920634920635e-08,2.9285714285714285e-08,3.281255098078223e-08,1724392711,86871474313761.95,5.607321335451541e+20,1e-05,0.0315373,114877776,6922,3992796,681500672,837
1724393659,858037,4066,20.320809,2.626984126984127e-08,8.487892376681615e-06,7.978358956828773e-08,3.50354609929078e-08,3e-08,9.034749034749034e-08,3.4746420729140695e-07,1724393659,86871474313761.95,5.607321335451541e+20,1e-05,0.08175508,114783728,4066,3993779,649379840,948
1724395549,858039,4819,20.312622,1e-08,2e-06,3.577324800271516e-08,3e-08,3e-08,4e-08,6.631539674867147e-08,1724395549,86871474313761.95,5.607321335451541e+20,1e-05,0.03762128,114709840,4819,3993543,537305088,1890
1724396423,858042,5829,20.298358,2.299212598425197e-08,4.6875e-06,3.7659088059184443e-08,3e-08,3e-08,3.8461672473867624e-08,9.031450620962758e-08,1724396423,86871474313761.95,5.607321335451541e+20,1e-05,0.04801731,114576608,5829,3993557,620437504,874
1724397280,858043,3918,20.293489,2.7304964539007094e-08,3.016666666666667e-06,6.984230724941722e-08,3.748031496062992e-08,3e-08,9.499054238331949e-08,2.0316804063536865e-07,1724397280,86871474313761.95,5.607321335451541e+20,1e-05,0.07313383,114530992,3918,3997963,707452928,857
1724398109,858045,6391,20.289269,2.105769230769231e-08,2e-06,3.3905147479134327e-08,3e-08,2.841269841269841e-08,4e-08,4.1621824105991374e-08,1724398109,86871474313761.95,5.607321335451541e+20,1e-05,0.03614778,114497792,6391,3993625,725852160,829
1724400487,858048,7254,20.285657,2.7563451776649745e-08,5.6330057803468205e-06,3.175867907800866e-08,3.031746031746032e-08,2.8571428571428572e-08,3.103174603174603e-08,6.719598802158653e-08,1724400487,86871474313761.95,5.607321335451541e+20,1e-05,0.03294892,114466752,7254,3993456,805306368,2378
1724401136,858050,7063,20.284294,2.6875e-08,2.8763636363636362e-06,3.492492119827619e-08,2.968503937007874e-08,2.9603174603174603e-08,3.6642857142857146e-08,5.609452608244573e-08,1724401136,86871474313761.95,5.607321335451541e+20,1e-05,0.03707916,114454784,7063,3998012,821665792,649
1724402180,858053,6990,20.279616,2.6875e-08,5.333333333333334e-06,3.609155582877386e-08,2.9603174603174603e-08,2.9603174603174603e-08,3.616715231788078e-08,8.755205839984806e-08,1724402180,86871474313761.95,5.607321335451541e+20,1e-05,0.04031989,114418688,6990,3992991,786145284,1044
1724402984,858055,7021,20.277357,2.7563451776649745e-08,2e-06,3.213668906282464e-08,2.992063492063492e-08,2.9047619047619048e-08,3.015873015873016e-08,3.965721238312672e-08,1724402984,86871474313761.95,5.607321335451541e+20,1e-05,0.03382792,114399632,7021,3993237,574980096,804
1724403746,858056,5032,20.274029,2.0096153846153845e-08,4.226666666666666e-06,5.41371953277139e-08,3.1023622047244095e-08,3.015873015873016e-08,6.40909090909091e-08,1.225257071031993e-07,1724403746,86871474313761.95,5.607321335451541e+20,1e-05,0.06033376,114379008,5032,3993560,650280960,762
1724404376,858059,6102,20.269396,2.7320261437908496e-08,4.424778761061947e-06,3.9489595881598606e-08,2.9603174603174603e-08,2.9047619047619048e-08,4.4603174603174605e-08,8.568626466443547e-08,1724404376,86871474313761.95,5.607321335451541e+20,1e-05,0.0458378,114349760,6102,3993168,602120192,630
1724405069,858061,7097,20.267741,2.6395759717314486e-08,2.534468085106383e-06,3.3086197030605645e-08,2.9603174603174603e-08,2.896825396825397e-08,3.1023622047244095e-08,5.0364380857794655e-08,1724405069,86871474313761.95,5.607321335451541e+20,1e-05,0.03545386,114335312,7097,3993504,848576512,693
1724405939,858062,4491,20.264888,2.3333333333333334e-08,2.9585798816568047e-05,6.764580173966737e-08,3.673913043478261e-08,3.015873015873016e-08,7.945758876316816e-08,4.6709374637476334e-07,1724405939,86871474313761.95,5.607321335451541e+20,1e-05,0.07867764,114309040,4491,3993796,536952832,870
1724407255,858067,2242,20.240975,2.7563451776649745e-08,2.7835403907844854e-06,4.177959780590702e-08,2.9365079365079363e-08,2.880952380952381e-08,4e-08,1.0997242402620313e-07,1724407255,86871474313761.95,5.607321335451541e+20,1e-05,0.0860969,114115040,2242,3993064,546668544,1316
1724408303,858070,3088,20.23402,2.7563451776649745e-08,2.010752688172043e-06,4.194592811834558e-08,2.9206349206349206e-08,2.880952380952381e-08,4e-08,9.52902630256911e-08,1724408303,86871474313761.95,5.607321335451541e+20,1e-05,0.03956272,114059136,3088,3993552,655745024,1048
1724408915,858071,5215,20.225356,2.3333333333333334e-08,3e-06,4.4532167994506255e-08,2.9206349206349206e-08,2.9206349206349206e-08,5e-08,8.270464308131792e-08,1724408915,86871474313761.95,5.607321335451541e+20,1e-05,0.05833009,113978944,5215,3993526,537845760,612
1724409908,858074,5576,20.215027,2.7563451776649745e-08,3e-06,3.94271908008275e-08,2.9126984126984127e-08,2.9126984126984127e-08,4.009421556496824e-08,8.883123631181356e-08,1724409908,86871474313761.95,5.607321335451541e+20,1e-05,0.0437328,113884160,5576,3993779,557244416,993
1724411452,858076,3567,20.207036,2.6395759717314486e-08,4.6875e-06,4.330238307173972e-08,2.957596643691939e-08,2.8976377952755906e-08,5e-08,1.239766095301088e-07,1724411452,86871474313761.95,5.607321335451541e+20,1e-05,0.04228964,113814656,3567,3993670,536895488,1544
1724413610,858077,3712,20.205368,2.3974358974358975e-08,6.5e-06,1.1461874878159112e-07,5.965217391304348e-08,4.857142857142857e-08,2e-07,2.5864012168662037e-07,1724413610,86871474313761.95,5.607321335451541e+20,1e-05,0.11348972,113799056,3712,3993235,653131776,2158
1724414217,858078,3457,20.200445,2.3404255319148936e-08,5.3097345132743365e-06,6.881723889416339e-08,4.076645109759868e-08,3.3325282173966386e-08,8e-08,2.0192424412924554e-07,1724414217,86871474313761.95,5.607321335451541e+20,1e-05,0.06260515,113753136,3457,3993127,600383488,607
1724415215,858080,3993,20.200148,2.6395759717314486e-08,3.0135135135135135e-06,5.431515215955492e-08,3.047619047619048e-08,3.047619047619048e-08,6.978671824629275e-08,1.1999942229278412e-07,1724415215,86871474313761.95,5.607321335451541e+20,1e-05,0.06195109,113750912,3993,3993646,547356672,998
1724416315,858081,3472,20.19208,2.15929203539823e-08,2.0618556701030927e-05,8.252765055236236e-08,4.810457516339869e-08,3.1560283687943266e-08,1.1e-07,3.87153483465147e-07,1724416315,86871474313761.95,5.607321335451541e+20,1e-05,0.08519581,113684752,3472,3993173,775143424,1100
1724417421,858082,3384,20.120483,1.2180451127819549e-08,2.5e-05,1.0054637066741925e-07,5e-08,3.5002312516195005e-08,1.2365141042406139e-07,5.388779800457136e-07,1724417421,86871474313761.95,5.607321335451541e+20,1e-05,0.18444655,113257312,3384,3997945,671186944,1106
1724418033,858083,3602,20.11883,2.099601593625498e-08,2.6178010471204187e-06,5.876687565565088e-08,3.615894039735099e-08,3e-08,8.069264069264069e-08,1.1554260604157844e-07,1724418033,86871474313761.95,5.607321335451541e+20,1e-05,0.05509092,113241840,3602,3998016,702152704,612
1724418727,858086,7649,20.104101,2.5e-08,1.65e-06,2.9784529179238558e-08,2.8503937007874016e-08,2.8253968253968253e-08,2.8571428571428572e-08,3.260681728045152e-08,1724418727,86871474313761.95,5.607321335451541e+20,1e-05,0.03049093,113106864,7649,3993661,538263552,694
1724419919,858090,5353,20.080274,2.6395759717314486e-08,1.5e-05,5.132007804066869e-08,3e-08,2.880952380952381e-08,5e-08,2.6921483668682877e-07,1724419919,86871474313761.95,5.607321335451541e+20,1e-05,0.05575395,112936928,5353,3993246,538304512,1192
1724420531,858094,6796,20.056127,2e-08,2e-06,3.313808148993468e-08,2.8253968253968253e-08,2.8253968253968253e-08,3.012987012987013e-08,4.2380301818968866e-08,1724420531,86871474313761.95,5.607321335451541e+20,1e-05,0.03615716,112719344,6796,3993060,695484416,612
1724422317,858097,5165,20.034046,1.0352112676056338e-08,3e-06,4.1226481378407316e-08,2.896825396825397e-08,2.896825396825397e-08,4.5398230088495575e-08,1.0273706417710049e-07,1724422317,86871474313761.95,5.607321335451541e+20,1e-05,0.04493301,112602784,5165,3993174,549027840,1786
1724423274,858098,3271,20.031918,2.7041666666666666e-08,2.9585798816568047e-05,9.469447577852961e-08,5e-08,3.659574468085106e-08,1.1818181818181818e-07,5.551353893069902e-07,1724423274,86871474313761.95,5.607321335451541e+20,1e-05,0.0886091,112592192,3271,3993090,661757952,957
1724423934,858100,5086,20.023248,2.626984126984127e-08,5.3097345132743365e-06,4.017427263686166e-08,2.896825396825397e-08,2.634920634920635e-08,4.829670599803345e-08,1.0565898935916769e-07,1724423934,86871474313761.95,5.607321335451541e+20,1e-05,0.04372521,112516112,5086,3993365,712237056,660
1724424537,858102,5534,20.015745,2.8095238095238096e-08,4e-06,4.174075554177789e-08,2.896825396825397e-08,2.8095238095238096e-08,5e-08,1.0542811791040862e-07,1724424537,86871474313761.95,5.607321335451541e+20,1e-05,0.04959138,112448656,5534,3993428,536920064,603
1724425402,858105,7357,20.002018,1.9939024390243903e-08,1.2e-06,3.085746333660949e-08,2.8253968253968253e-08,2.8174603174603175e-08,2.8571428571428572e-08,2.671953032679984e-08,1724425402,86871474313761.95,5.607321335451541e+20,1e-05,0.03285978,112350384,7357,3993034,536870912,865
1724426222,858107,6909,19.990232,2.5958549222797928e-08,3.079645390070922e-06,3.389787589830771e-08,2.8174603174603175e-08,2.7063492063492065e-08,3.115575027382257e-08,5.8771149171677824e-08,1724426222,86871474313761.95,5.607321335451541e+20,1e-05,0.03859873,112247744,6909,3993236,538148864,820
1724427070,858111,4998,19.975484,1.008955223880597e-08,2e-06,3.985706308426204e-08,2.8253968253968253e-08,2.8095238095238096e-08,4.5683370044052944e-08,7.067754452929515e-08,1724427070,86871474313761.95,5.607321335451541e+20,1e-05,0.04481117,112130784,4998,3993037,939524096,848
1724427750,858114,7543,19.971651,2.5993899339095067e-08,2e-06,3.0328181890089286e-08,2.8174603174603175e-08,2.7063492063492065e-08,2.841269841269841e-08,3.235413553234974e-08,1724427750,86871474313761.95,5.607321335451541e+20,1e-05,0.03230407,112096688,7543,3993130,536870912,680
1724430379,858115,3030,19.963488,1.990566037735849e-08,5.2631578947368424e-05,2.282305985374756e-07,8.581560283687944e-08,6.02932174621495e-08,2.738058706467665e-07,1.2688973075567784e-06,1724430379,86871474313761.95,5.607321335451541e+20,1e-05,0.17734698,112029056,3030,3993571,536895488,2629
1724431196,858116,3544,19.961121,2.499870934434693e-08,5.381165919282511e-06,9.713808862128917e-08,5.967391304347826e-08,5e-08,1.2056081379920393e-07,2.1399672507476933e-07,1724431196,86871474313761.95,5.607321335451541e+20,1e-05,0.09068991,112007744,3544,3993748,538533888,817
1724432151,858118,3436,19.957095,2.02020202020202e-08,1.59328125e-06,4.742941346060978e-08,4.022271714922049e-08,3.5e-08,5e-08,5.7166903668674064e-08,1724432151,86871474313761.95,5.607321335451541e+20,1e-05,0.04525187,111982544,3436,3993069,591233024,955
1724433639,858119,2935,19.955973,2.999012833168806e-08,2.967359050445104e-05,1.4487098289818486e-07,7e-08,5.044166379755552e-08,2.204593602804252e-07,6.250658039800597e-07,1724433639,86871474313761.95,5.607321335451541e+20,1e-05,0.1269045,111975568,2935,3993435,536928256,1488
1724436151,858121,3054,19.954584,2.997722095671982e-08,1.2853470437017995e-05,9.859141717038878e-08,6e-08,5.068845089903181e-08,1.1991489361702134e-07,3.0782146541484374e-07,1724436151,86871474313761.95,5.607321335451541e+20,1e-05,0.0972609,111967728,3054,3992902,785604608,2512
1724437406,858122,2868,19.954022,2.4593023255813954e-08,7.577545454545454e-06,1.3787447252899624e-07,8e-08,6e-08,2.1294515852613544e-07,2.6055475097539625e-07,1724437406,86871474313761.95,5.607321335451541e+20,1e-05,0.12010442,111963296,2868,3997975,1073733632,1255
1724438037,858123,3377,19.953053,2.7563451776649745e-08,3.75e-06,9.249237258309326e-08,6e-08,5.032573635514812e-08,1.1772727272727273e-07,1.5228588954155148e-07,1724438037,86871474313761.95,5.607321335451541e+20,1e-05,0.09061924,111956048,3377,3993392,604692480,631
1724438917,858125,2899,19.952453,2.0119760479041916e-08,4.454712041884816e-06,8.851004695533302e-08,5.512690355329949e-08,4e-08,1.5e-07,1.838078035840577e-07,1724438917,86871474313761.95,5.607321335451541e+20,1e-05,0.08068905,111952544,2899,3993743,570425344,880
1724440097,858130,6861,19.949708,2.8333333333333332e-08,2.203978300180832e-06,3.525754966886015e-08,2.8571428571428572e-08,2.8333333333333332e-08,3.642857142857143e-08,5.5937400217437336e-08,1724440097,86871474313761.95,5.607321335451541e+20,1e-05,0.0488082,111934800,6861,3993491,536952832,1180
1724440826,858132,5291,19.93438,2.6875e-08,5.405405405405405e-06,4.772446014145217e-08,2.9047619047619048e-08,2.7063492063492065e-08,6e-08,1.2042117470441037e-07,1724440826,86871474313761.95,5.607321335451541e+20,1e-05,0.05428854,111865824,5291,3993118,539738112,729
1724442275,858134,3301,19.932359,1.971830985915493e-08,5.291005291005291e-05,5.79228171592835e-08,3e-08,2.880952380952381e-08,5.846647727272725e-08,9.219960080617412e-07,1724442275,86871474313761.95,5.607321335451541e+20,1e-05,0.05690083,111856288,3301,3993334,804462592,1449
1724444499,858135,2719,19.929342,2e-08,3.952290076335878e-06,1.5226658880050666e-07,8.755823175822341e-08,6.175458710925568e-08,2.4563439583080863e-07,2.688407075464194e-07,1724444499,86871474313761.95,5.607321335451541e+20,1e-05,0.14254822,111839472,2719,3993462,675110912,2224
1724446623,858136,2785,19.928948,1e-08,1.415109090909091e-05,1.7037341776797438e-07,9.120567375886524e-08,7.039210551528119e-08,2.6529623357107096e-07,4.0438736263483917e-07,1724446623,86871474313761.95,5.607321335451541e+20,1e-05,0.13315562,111837024,2785,3993184,571113472,2124
1724447353,858139,2986,19.927174,1.9861111111111112e-08,5.291005291005291e-05,9.217807821639382e-08,4.701298701298701e-08,3.659574468085106e-08,7.074231750893311e-08,1.1076300244525662e-06,1724447353,86871474313761.95,5.607321335451541e+20,1e-05,0.10293799,111825728,2986,3997637,738197504,730
1724450057,858142,2274,19.925925,1.546099290780142e-08,2.6041666666666666e-06,4.4583178354436556e-08,3.746478873239437e-08,3e-08,5e-08,6.886125521391643e-08,1724450057,86871474313761.95,5.607321335451541e+20,1e-05,0.042637,111816976,2274,3993216,536870912,2704
1724450680,858145,7415,20.928686,2.7063492063492065e-08,5.184684684684685e-07,3.057054422448562e-08,2.8333333333333332e-08,2.7063492063492065e-08,2.873015873015873e-08,1.892866612071427e-08,1724450680,86871474313761.95,5.560731778167243e+20,1e-05,0.03290091,115745920,7415,3992858,537116672,623
1724451538,858148,5580,20.927525,1.9858156028368793e-08,2.1171171171171173e-06,4.284576940825975e-08,3e-08,3e-08,6.386414400210219e-08,6.220718993616016e-08,1724451538,86871474313761.95,5.560731778167243e+20,1e-05,0.04834231,115739104,5580,3992902,613277696,858
1724452161,858150,6826,20.925717,2.3333333333333334e-08,5.392198581560284e-06,3.788506407730413e-08,3e-08,3e-08,4.1195121951219536e-08,8.152278822568291e-08,1724452161,86871474313761.95,5.560731778167243e+20,1e-05,0.04178046,115731536,6826,3992824,550830080,623
1724452850,858151,3430,20.924552,2.7063492063492065e-08,4.25616368286445e-06,6.013378308407504e-08,4e-08,2.7063492063492065e-08,9.06338028169014e-08,1.180396632960038e-07,1724452850,86871474313761.95,5.560731778167243e+20,1e-05,0.06155544,115721376,3430,3993677,834510848,689
1724454007,858154,6444,20.92334,2.7137254901960786e-08,3.4328358208955225e-06,3.9947613986514234e-08,3e-08,3e-08,5e-08,6.185061389427142e-08,1724454007,86871474313761.95,5.560731778167243e+20,1e-05,0.04741543,115710832,6444,3997803,536870912,1157
1724456016,858157,6158,20.920864,2.7777777777777777e-08,5.405405405405405e-06,4.0466391653938746e-08,3e-08,3e-08,4.979369918699187e-08,1.0526020504421918e-07,1724456016,86871474313761.95,5.560731778167243e+20,1e-05,0.04769268,115695264,6158,3993481,635920384,2009
1724457207,858158,2998,20.920864,2.7516339869281047e-08,2.070921985815603e-06,7.91605004945914e-08,5.0958466453674124e-08,3.9771638398321383e-08,1.0985074626865674e-07,1.1850828943787978e-07,1724457207,86871474313761.95,5.560731778167243e+20,1e-05,0.07098974,115695264,2998,3992849,564871168,1191
1724459088,858161,6947,20.91827,1.0104166666666667e-08,4.7619047619047615e-06,3.3058167517089025e-08,3e-08,3e-08,3e-08,5.96276950083916e-08,1724459088,86871474313761.95,5.560731778167243e+20,1e-05,0.03616538,115680304,6947,3997692,536928256,1881
1724460132,858163,3000,20.915774,3e-08,3e-06,4.4515874925641045e-08,3e-08,3e-08,5.672566371681416e-08,8.834240119513357e-08,1724460132,86871474313761.95,5.560731778167243e+20,1e-05,0.04746647,115664256,3000,3993152,647872512,1044
1724460841,858166,5617,20.914988,2.7063492063492065e-08,3.33e-06,3.7016712960789857e-08,2.8492063492063493e-08,2.7063492063492065e-08,4.021388239320139e-08,7.363561953234453e-08,1724460841,86871474313761.95,5.560731778167243e+20,1e-05,0.04202503,115658336,5617,3993541,698654720,709
1724461550,858169,4800,20.913224,1.0352112676056338e-08,2.9840425531914894e-06,4.032009877987743e-08,2.8615384615384615e-08,2.728e-08,4.97755679521384e-08,8.249614352074944e-08,1724461550,86871474313761.95,5.560731778167243e+20,1e-05,0.04772083,115646640,4800,3993429,538091520,709
1724462635,858171,5731,20.910775,2e-08,7.880727272727273e-06,4.067380117953271e-08,3.2e-08,2.9e-08,5e-08,1.1168477555445002e-07,1724462635,86871474313761.95,5.560731778167243e+20,1e-05,0.04523282,115626752,5731,3993698,537018368,1085
1724463921,858174,7585,20.900395,2.7063492063492065e-08,3.0191826923076925e-06,3.016974134034931e-08,2.8174603174603175e-08,2.7063492063492065e-08,2.8174603174603175e-08,4.046128106537621e-08,1724463921,86871474313761.95,5.560731778167243e+20,1e-05,0.03212173,115564480,7585,3993023,560709632,1286
1724464549,858175,4775,20.897826,1.9858156028368793e-08,5.052631578947369e-06,4.166396668542987e-08,2.865079365079365e-08,2.8095238095238096e-08,6e-08,9.644050262648783e-08,1724464549,86871474313761.95,5.560731778167243e+20,1e-05,0.04517182,115548928,4775,3993342,537878528,628
1724465973,858178,6146,20.895842,2.7063492063492065e-08,2.1148325358851677e-06,3.526569468479774e-08,2.8095238095238096e-08,2.7063492063492065e-08,3.9787234042553194e-08,4.938985961289754e-08,1724465973,86871474313761.95,5.560731778167243e+20,1e-05,0.03973265,115538016,6146,3992776,549453824,1424
1724468272,858180,5280,20.892061,1.1948529411764706e-08,5.700279329608938e-07,3.490364310891671e-08,3e-08,2.865079365079365e-08,4.0851063829787234e-08,2.0473032759606472e-08,1724468272,86871474313761.95,5.560731778167243e+20,1e-05,0.03694854,115519584,5280,3993027,1073676288,2299
1724469323,858182,5505,20.887606,2.062992125984252e-08,2.1148325358851677e-06,3.6255973408650025e-08,2.811023622047244e-08,2.1023622047244095e-08,4e-08,6.130324413485156e-08,1724469323,86871474313761.95,5.560731778167243e+20,1e-05,0.0443746,115496800,5505,3992982,601432064,1051
1724470233,858183,4849,20.886776,1.0238095238095238e-08,5.381165919282511e-06,4.948548296136122e-08,3e-08,2.8333333333333332e-08,6.003625377643507e-08,1.4941029257398477e-07,1724470233,86871474313761.95,5.560731778167243e+20,1e-05,0.05280645,115493904,4849,3993179,861962240,910
1724470897,858186,3604,20.88602,1.2818181818181818e-08,1.1502127659574467e-06,3.051024194881935e-08,2.8015873015873017e-08,2.7063492063492065e-08,2.8253968253968253e-08,3.154386018849618e-08,1724470897,86871474313761.95,5.560731778167243e+20,1e-05,0.03030594,115488064,3604,3993663,537485312,664
1724471767,858187,3943,20.88602,2.5772357723577236e-08,3e-06,4.7107343200906236e-08,3.103174603174603e-08,2.8333333333333332e-08,6.021505376344086e-08,7.6350186967021e-08,1724471767,86871474313761.95,5.560731778167243e+20,1e-05,0.04958768,115488064,3943,3993555,666697728,870
1724472504,858188,3209,20.885228,2.499849578820698e-08,3.0135135135135135e-06,5.117048608051581e-08,3.1023622047244095e-08,2.8333333333333332e-08,6.544715447154472e-08,1.0564285129284627e-07,1724472504,86871474313761.95,5.560731778167243e+20,1e-05,0.04808178,115481936,3209,3993224,852017152,737
1724473806,858192,4682,20.809797,2.597560975609756e-08,4e-07,2.744599886463233e-08,2.7063492063492065e-08,2.7063492063492065e-08,2.8333333333333332e-08,6.067200069560182e-09,1724473806,86871474313761.95,5.560731778167243e+20,1e-05,0.02734327,115321440,4682,3993553,787775488,1302
1724474788,858194,7069,20.80633,2.6395759717314486e-08,2e-06,3.1064711510543204e-08,2.8333333333333332e-08,2.761904761904762e-08,3.546906939214632e-08,3.916829907741729e-08,1724474788,86871474313761.95,5.560731778167243e+20,1e-05,0.03434501,115295120,7069,3993196,872415232,982
1724475540,858196,7696,20.804682,2.6111111111111112e-08,5.035460992907801e-07,2.781375488925262e-08,2.7063492063492065e-08,2.6111111111111112e-08,2.73015873015873e-08,1.0098116888138306e-08,1724475540,86871474313761.95,5.560731778167243e+20,1e-05,0.02844614,115286912,7696,3992870,552140800,752
1724476376,858198,6809,20.802509,2.75e-08,3.0976576576576576e-06,3.1648856964047486e-08,2.753968253968254e-08,2.753968253968254e-08,3e-08,5.066180730687643e-08,1724476376,86871474313761.95,5.560731778167243e+20,1e-05,0.03384075,115271104,6809,3993213,587554816,836
1724479509,858200,4001,20.801975,2.125e-08,1.507462686567164e-06,4.417670780695946e-08,4e-08,3.0078740157480317e-08,5e-08,3.6190694966218296e-08,1724479509,86871474313761.95,5.560731778167243e+20,1e-05,0.04308508,115267072,4001,3993417,671088640,3133
1724480486,858203,6284,20.798746,1.0664e-08,2.1148325358851677e-06,3.305375775100347e-08,2.753968253968254e-08,2.7222222222222222e-08,3.404536956250781e-08,5.689325311776177e-08,1724480486,86871474313761.95,5.560731778167243e+20,1e-05,0.03730389,115249664,6284,3993387,677535744,977
1724481759,858205,3677,20.798393,2.5653923541247483e-08,3.0086746987951806e-06,5.5397258256996446e-08,3.304635761589404e-08,2.8e-08,8.311568742273407e-08,1.195675322824479e-07,1724481759,86871474313761.95,5.560731778167243e+20,1e-05,0.05690059,115247200,3677,3993110,876756992,1273
1724482596,858207,4992,20.793373,2.680851063829787e-08,3.0078125e-06,4.253817494148114e-08,3e-08,2.763779527559055e-08,5e-08,8.966482642058401e-08,1724482596,86871474313761.95,5.560731778167243e+20,1e-05,0.04754427,115234656,4992,3992796,536887296,837
1724483350,858209,4351,20.791766,0.0,2.154929577464789e-06,4.241006013369599e-08,2.8e-08,2.753968253968254e-08,4.76056338028169e-08,1.0922828648848845e-07,1724483350,86871474313761.95,5.560731778167243e+20,1e-05,0.04472328,115224672,4351,3997623,536870912,754
1724484133,858213,7157,20.789683,1.0964378801042572e-08,5.381165919282511e-06,2.920725334918194e-08,2.7063492063492065e-08,2.6111111111111112e-08,2.7222222222222222e-08,6.577656099361067e-08,1724484133,86871474313761.95,5.560731778167243e+20,1e-05,0.03165039,115211744,7157,3993389,662847488,783
1724485729,858215,5098,20.788829,2.6395759717314486e-08,5.674336283185841e-07,3.4268181877752074e-08,2.776923076923077e-08,2.753968253968254e-08,4.038461538461539e-08,2.8568604353316963e-08,1724485729,86871474313761.95,5.560731778167243e+20,1e-05,0.03729425,115206080,5098,3997699,536870912,1596
1724487136,858217,6473,20.787669,2.6042944785276075e-08,7.110526315789474e-07,2.9028680989578086e-08,2.7322834645669293e-08,2.7142857142857143e-08,3e-08,1.516430638587037e-08,1724487136,86871474313761.95,5.560731778167243e+20,1e-05,0.03027378,115197968,6473,3993528,722558976,1407
1724487838,858218,4566,20.787032,2.3608695652173913e-08,3.010752688172043e-06,4.524788161635657e-08,3e-08,2.753968253968254e-08,5.822485207100592e-08,8.460903349459972e-08,1724487838,86871474313761.95,5.560731778167243e+20,1e-05,0.05802858,115194288,4566,3993078,684654592,702
1724488552,858219,5449,20.785376,1.99203187250996e-08,4.44e-06,4.510561722311798e-08,3.103174603174603e-08,2.763779527559055e-08,5.0281374976195015e-08,1.0387838393639938e-07,1724488552,86871474313761.95,5.560731778167243e+20,1e-05,0.05285628,115189600,5449,3993672,785678336,714
1724489158,858221,5907,20.784469,2.5772357723577236e-08,4e-06,3.434820136475336e-08,2.753968253968254e-08,2.753968253968254e-08,3.201342281879195e-08,7.877954155965593e-08,1724489158,86871474313761.95,5.560731778167243e+20,1e-05,0.03888718,115184080,5907,3993099,765100032,606
1724490218,858222,3870,20.783492,1.7181818181818183e-08,2.1574468085106383e-06,5.603333130713083e-08,3.615894039735099e-08,2.8031496062992127e-08,8.007972582972585e-08,9.213192953113466e-08,1724490218,86871474313761.95,5.560731778167243e+20,1e-05,0.05483668,115177920,3870,3993205,939524096,1060
1724491221,858225,7621,20.780778,2.753968253968254e-08,5.85e-07,2.918044327623448e-08,2.753968253968254e-08,2.753968253968254e-08,2.753968253968254e-08,1.586309562761895e-08,1724491221,86871474313761.95,5.560731778167243e+20,1e-05,0.03042698,115164528,7621,3992821,684892160,1003
1724493119,858228,7448,20.779764,2.6873857404021938e-08,7.296918767507003e-07,2.8589463016543487e-08,2.753968253968254e-08,2.746031746031746e-08,2.753968253968254e-08,1.4041522008406287e-08,1724493119,86871474313761.95,5.560731778167243e+20,1e-05,0.03041813,115156928,7448,3993604,536903680,1898
1724494863,858230,5692,20.778309,2.397163120567376e-08,6.544715447154472e-08,2.9331669496005088e-08,2.985645933014354e-08,2.7777777777777777e-08,3.1023622047244095e-08,2.410400784120144e-09,1724494863,86871474313761.95,5.560731778167243e+20,1e-05,0.02977113,115151680,5692,3993785,593625088,1744
1724495510,858232,7012,20.776305,2.6111111111111112e-08,3e-06,3.046607117972162e-08,2.753968253968254e-08,2.753968253968254e-08,2.7795275590551182e-08,4.3416674340383875e-08,1724495510,86871474313761.95,5.560731778167243e+20,1e-05,0.03260048,115137648,7012,3993780,782106624,647
1724496165,858233,4398,20.679723,2.0277777777777776e-08,4.127272727272727e-06,4.49317121190476e-08,2.9883720930232555e-08,2.6111111111111112e-08,5e-08,1.1328371293296301e-07,1724496165,86871474313761.95,5.560731778167243e+20,1e-05,0.04856256,114720576,4398,3993198,661839872,655
1724497555,858235,5365,20.679158,2.5671342685370742e-08,2.1148325358851677e-06,3.679947257235646e-08,2.7795275590551182e-08,2.7795275590551182e-08,4e-08,5.6558935232299864e-08,1724497555,86871474313761.95,5.560731778167243e+20,1e-05,0.04149374,114716032,5365,3993174,649207808,1390
