timestamp,block_height,tx_count,mempool_size_mb,min_fee_rate,max_fee_rate,avg_fee_rate,median_fee_rate,fee_rate_10th,fee_rate_90th,fee_rate_std,block_time,difficulty,hash_rate,mempool_min_fee,total_fee,mempool_usage,transaction_count,block_weight,block_version,block_interval,block_median_fee_rate
1725186200,806994,42880,8.992122,1E-8,0.000003011805792163543441226575809,2.334455408309066255286792010E-8,2.338582677165354330708661417E-8,2.015873015873015873015873016E-8,2.460317460317460317460317460E-8,2.298601852503982392128123964E-8,1694330509,54150142369480,6.735124224576628E+20,0.00001000,0.18873568,67635072,4092,3993015,547684352,1178,1.6E-7
1725186205,806995,42974,9.005313,1E-8,0.000003011805792163543441226575809,2.336073363616342979152737178E-8,2.338582677165354330708661417E-8,2.018018018018018018018018018E-8,2.460317460317460317460317460E-8,2.305240476404818460522257113E-8,1694331689,54150142369480,6.735124224576628E+20,0.00001000,0.18916458,67753760,2720,3993258,731029504,1180,1.913380281690140845070422535E-7
1725186211,806996,43055,9.016511,1E-8,0.000003011805792163543441226575809,2.336773640677200054503379450E-8,2.338582677165354330708661417E-8,2.019169329073482428115015974E-8,2.460317460317460317460317460E-8,2.303745682317695323184200105E-8,1694332107,54150142369480,6.735124224576628E+20,0.00001000,0.18949435,67855968,4366,3993654,536977408,418,1.531617647058823529411764706E-7
1725186218,806997,43265,9.044224,1E-8,0.000003011805792163543441226575809,2.337824680936210604304349953E-8,2.338582677165354330708661417E-8,2.022988505747126436781609195E-8,2.460317460317460317460317460E-8,2.300109284049214595636594002E-8,1694332210,54150142369480,6.735124224576628E+20,0.00001000,0.19023479,68118032,5501,3992891,536870912,103,1.507299270072992700729927007E-7
1725186223,806998,43406,9.065277,1E-8,0.000003011805792163543441226575809,2.337993864988891256635503241E-8,2.338582677165354330708661417E-8,2.027272727272727272727272727E-8,2.460317460317460317460317460E-8,2.297751993644846267623506636E-8,1694332550,54150142369480,6.735124224576628E+20,0.00001000,0.19078745,68303392,4563,3993044,647946240,340,1.510294117647058823529411765E-7
1725186229,806999,43439,9.069797,1E-8,0.000003011805792163543441226575809,2.338072013421194292578741037E-8,2.338582677165354330708661417E-8,2.027777777777777777777777778E-8,2.460317460317460317460317460E-8,2.296912112834137391889289249E-8,1694333122,54150142369480,6.735124224576628E+20,0.00001000,0.19090001,68344864,4104,3993368,1073733632,572,1.532116788321167883211678832E-7
1725186235,807000,43501,9.078638,1E-8,0.000003011805792163543441226575809,2.338518176513346146444175543E-8,2.338582677165354330708661417E-8,2.028436018957345971563981043E-8,2.460317460317460317460317460E-8,2.295645290483557331774334757E-8,1694333394,54150142369480,6.735124224576628E+20,0.00001000,0.19117566,68424800,4601,3992984,608280576,272,1.495588235294117647058823529E-7
1725186241,807001,43638,9.096286,1E-8,0.000003011805792163543441226575809,2.338782413492115213257382456E-8,2.333333333333333333333333333E-8,2.032520325203252032520325203E-8,2.460317460317460317460317460E-8,2.292261922056313140773765100E-8,1694334060,54150142369480,6.735124224576628E+20,0.00001000,0.19160816,68595520,4337,3997648,536895488,666,1.511678832116788321167883212E-7
1725186248,807002,43735,9.111044,1E-8,0.000003011805792163543441226575809,2.350830704279107253750356534E-8,2.338582677165354330708661417E-8,2.036363636363636363636363636E-8,2.460317460317460317460317460E-8,2.306097770894163034972381357E-8,1694334452,54150142369480,6.735124224576628E+20,0.00001000,0.19270127,68720128,3899,3992702,561922048,392,1.530147058823529411764705882E-7
1725186254,807003,43810,9.122651,1E-8,0.000003011805792163543441226575809,2.353746076574615609222564971E-8,2.338582677165354330708661417E-8,2.037037037037037037037037037E-8,2.460317460317460317460317460E-8,2.312807357210224304565706663E-8,1694334496,54150142369480,6.735124224576628E+20,0.00001000,0.19322514,68814128,4734,3992880,538263552,44,1.5E-7
1725186260,807004,43820,9.124151,1E-8,0.000003011805792163543441226575809,2.354585022595427664706973539E-8,2.338582677165354330708661417E-8,2.040816326530612244897959184E-8,2.460317460317460317460317460E-8,2.315043075439367181238425277E-8,1694334737,54150142369480,6.735124224576628E+20,0.00001000,0.19331332,68825904,6579,3993470,538968064,241,1.521897810218978102189781022E-7
1725186266,807005,43841,9.128403,1E-8,0.000003011805792163543441226575809,2.355141994122527748568584405E-8,2.338582677165354330708661417E-8,2.042553191489361702127659574E-8,2.460317460317460317460317460E-8,2.314705504619649221364096581E-8,1694335286,54150142369480,6.735124224576628E+20,0.00001000,0.19346389,68852656,3634,3997817,536928256,549,1.511678832116788321167883212E-7
1725186272,807006,43863,9.132318,1E-8,0.000003011805792163543441226575809,2.356492370620208742466335230E-8,2.338582677165354330708661417E-8,2.044138585666824869482676792E-8,2.460317460317460317460317460E-8,2.316643635141733175026235668E-8,1694335643,54150142369480,6.735124224576628E+20,0.00001000,0.19365905,68883232,5613,3998023,536920064,357,1.519852941176470588235294118E-7
1725186278,807007,43882,9.135988,1E-8,0.000003011805792163543441226575809,2.357569292280899720009661467E-8,2.338582677165354330708661417E-8,2.045454545454545454545454545E-8,2.460317460317460317460317460E-8,2.319591258653796917408110575E-8,1694338396,54150142369480,6.735124224576628E+20,0.00001000,0.19384042,68908640,3860,3993244,571883520,2753,2.3E-7
1725186284,807008,43893,9.139779,1E-8,0.000003011805792163543441226575809,2.358712783848220096469476529E-8,2.338582677165354330708661417E-8,2.045454545454545454545454545E-8,2.460317460317460317460317460E-8,2.322257478215522833071484024E-8,1694339297,54150142369480,6.735124224576628E+20,0.00001000,0.19403470,68930640,2593,3997706,655360000,901,1.955593215321768989402640460E-7
1725186289,807009,43931,9.168089,1E-8,0.000003011805792163543441226575809,2.359796882894243330188091471E-8,2.338582677165354330708661417E-8,2.047846889952153110047846890E-8,2.460317460317460317460317460E-8,2.323150993162707631162190254E-8,1694339734,54150142369480,6.735124224576628E+20,0.00001000,0.19488975,69036304,2775,3992764,804372480,437,1.589897959183673469387755102E-7
1725186295,807010,43943,9.173586,1E-8,0.000003011805792163543441226575809,2.360230852304087817874023264E-8,2.338582677165354330708661417E-8,2.049180327868852459016393443E-8,2.460317460317460317460317460E-8,2.323235923171359317295838660E-8,1694339884,54150142369480,6.735124224576628E+20,0.00001000,0.19508539,69058720,4155,3997781,704700416,150,1.521897810218978102189781022E-7
1725186301,807011,43960,9.17757,1E-8,0.000003011805792163543441226575809,2.360752321649991838001248560E-8,2.338582677165354330708661417E-8,2.054545454545454545454545455E-8,2.460317460317460317460317460E-8,2.323159971265181335326917527E-8,1694339904,54150142369480,6.735124224576628E+20,0.00001000,0.19523123,69083040,3642,3992769,584450048,20,1.440441176470588235294117647E-7
1725186309,807012,43985,9.183351,1E-8,0.000003011805792163543441226575809,2.366158181499605060551234594E-8,2.338582677165354330708661417E-8,2.056338028169014084507042254E-8,2.460317460317460317460317460E-8,2.465429149728991055499974871E-8,1694339931,54150142369480,6.735124224576628E+20,0.00001000,0.19606073,69120944,7099,3993185,810459136,27,1.422627737226277372262773723E-7
1725186320,807013,44026,9.196507,1E-8,0.000003011805792163543441226575809,2.368717585468912050964210403E-8,2.338582677165354330708661417E-8,2.056737588652482269503546099E-8,2.460317460317460317460317460E-8,2.470714894237886920497679422E-8,1694340024,54150142369480,6.735124224576628E+20,0.00001000,0.19661782,69197360,4782,3992855,796901376,93,1.422627737226277372262773723E-7
1725186332,807014,44053,9.20417,1E-8,0.000003011805792163543441226575809,2.369706029091975578533533237E-8,2.338582677165354330708661417E-8,2.062122045079714128642111050E-8,2.460317460317460317460317460E-8,2.470779101680581141829514565E-8,1694340088,54150142369480,6.735124224576628E+20,0.00001000,0.19694728,69242672,4225,3993330,671080448,64,1.452554744525547445255474453E-7
1725186340,807015,44078,9.208598,1E-8,0.000003011805792163543441226575809,2.371015685167036251430555638E-8,2.338582677165354330708661417E-8,2.062827225130890052356020942E-8,2.460317460317460317460317460E-8,2.472281077907749687794552438E-8,1694340980,54150142369480,6.735124224576628E+20,0.00001000,0.19717057,69276496,3228,3993641,547356672,892,1.702649006622516556291390728E-7
1725186346,807016,44099,9.214355,1E-8,0.000003011805792163543441226575809,2.371773398620655255733002157E-8,2.338582677165354330708661417E-8,2.063829787234042553191489362E-8,2.460317460317460317460317460E-8,2.472158311759570093623426175E-8,1694341187,54150142369480,6.735124224576628E+20,0.00001000,0.19738782,69306944,4757,3992947,659324928,207,1.452554744525547445255474453E-7
1725186358,807017,44148,9.225125,1E-8,0.000003011805792163543441226575809,2.375257225368120074711688604E-8,2.338582677165354330708661417E-8,2.070422535211267605633802817E-8,2.460317460317460317460317460E-8,2.487661097844669821807009806E-8,1694342376,54150142369480,6.735124224576628E+20,0.00001000,0.19801472,69376432,2715,3992878,812384256,1189,2.0E-7
1725186369,807018,44200,9.235979,1E-8,0.000003011805792163543441226575809,2.376928015992067163673556292E-8,2.338582677165354330708661417E-8,2.070921985815602836879432624E-8,2.460317460317460317460317460E-8,2.487430634411867366227883688E-8,1694342611,54150142369480,6.735124224576628E+20,0.00001000,0.19843324,69447760,4869,3993026,551550976,235,1.451824817518248175182481752E-7
1725186389,807019,44269,9.249708,1E-8,0.000003011805792163543441226575809,2.381171470351881720860440349E-8,2.338582677165354330708661417E-8,2.070921985815602836879432624E-8,2.460317460317460317460317460E-8,2.499393669118489748764598807E-8,1694342641,54150142369480,6.735124224576628E+20,0.00001000,0.19922486,69539792,5015,3993147,620568576,30,1.422627737226277372262773723E-7
1725186408,807020,44333,9.266684,1E-8,0.000003011805792163543441226575809,2.384881984260272214175738639E-8,2.338582677165354330708661417E-8,2.070921985815602836879432624E-8,2.460317460317460317460317460E-8,2.509475645262055189815357064E-8,1694343301,54150142369480,6.735124224576628E+20,0.00001000,0.20004114,69655136,3444,3993031,536870912,660,1.497058823529411764705882353E-7
1725186415,807021,44341,9.268876,1E-8,0.000003011805792163543441226575809,2.385158428557259625145447983E-8,2.338582677165354330708661417E-8,2.070921985815602836879432624E-8,2.460317460317460317460317460E-8,2.509365707429762315746512626E-8,1694343315,54150142369480,6.735124224576628E+20,0.00001000,0.20012685,69665216,540,3992877,809394176,14,1.451824817518248175182481752E-7
1725186422,807022,44349,9.27041,1E-8,0.000003011805792163543441226575809,2.385440851396203571315422924E-8,2.338582677165354330708661417E-8,2.070921985815602836879432624E-8,2.460317460317460317460317460E-8,2.509164867393541595005487808E-8,1694343965,54150142369480,6.735124224576628E+20,0.00001000,0.20019276,69675936,5107,3992716,536895488,650,1.505147058823529411764705882E-7
1725186428,807023,44370,9.274391,1E-8,0.000003011805792163543441226575809,2.388481848447755761364674206E-8,2.338582677165354330708661417E-8,2.072271386430678466076696165E-8,2.460317460317460317460317460E-8,2.520170006112619410225811903E-8,1694344130,54150142369480,6.735124224576628E+20,0.00001000,0.20056241,69701536,6611,3993450,536870912,165,1.442335766423357664233576642E-7
1725186434,807024,44376,9.275926,1E-8,0.000003011805792163543441226575809,2.389031335545282972612491903E-8,2.338582677165354330708661417E-8,2.072271386430678466076696165E-8,2.460317460317460317460317460E-8,2.520602668424380618072049474E-8,1694346060,54150142369480,6.735124224576628E+20,0.00001000,0.20066687,69712144,3294,3993641,564477952,1930,2.3E-7
1725186440,807025,44402,9.28058,1E-8,0.000003106382978723404255319148936,2.397881578854282372949775945E-8,2.338582677165354330708661417E-8,2.075221238938053097345132743E-8,2.460317460317460317460317460E-8,2.922873201239287626526185515E-8,1694346301,54150142369480,6.735124224576628E+20,0.00001000,0.20135402,69744368,2023,3993412,579330048,241,1.6E-7
1725186446,807026,44410,9.300601,1E-8,0.000003106382978723404255319148936,2.399200217927695585562528523E-8,2.338582677165354330708661417E-8,2.075418994413407821229050279E-8,2.460317460317460317460317460E-8,2.926224683777270702138920735E-8,1694346447,54150142369480,6.735124224576628E+20,0.00001000,0.20209889,69791040,5105,3993004,718266368,146,1.422627737226277372262773723E-7
1725186452,807027,44435,9.306337,1E-8,0.000003106382978723404255319148936,2.399917781580909455900357455E-8,2.338582677165354330708661417E-8,2.078239608801955990220048900E-8,2.460317460317460317460317460E-8,2.925793001794972440129717750E-8,1694346563,54150142369480,6.735124224576628E+20,0.00001000,0.20230428,69826192,1549,3993028,622084096,116,1.475E-7
1725186457,807028,44460,9.310548,1E-8,0.000003106382978723404255319148936,2.401122221752315465012002939E-8,2.338582677165354330708661417E-8,2.080952380952380952380952381E-8,2.460317460317460317460317460E-8,2.927370906843790541745215706E-8,1694346589,54150142369480,6.735124224576628E+20,0.00001000,0.20251942,69859824,3389,3993321,536977408,26,1.451824817518248175182481752E-7
1725186463,807029,44479,9.314836,1E-8,0.000003106382978723404255319148936,2.401438612222705104778522395E-8,2.338582677165354330708661417E-8,2.081808396124865446716899892E-8,2.460317460317460317460317460E-8,2.926951080981871447447819595E-8,1694347429,54150142369480,6.735124224576628E+20,0.00001000,0.20264131,69889232,2248,3992963,536895488,840,1.925560538116591928251121076E-7
1725186469,807030,44493,9.317603,1E-8,0.000003106382978723404255319148936,2.403045499022092724637137565E-8,2.338582677165354330708661417E-8,2.083333333333333333333333333E-8,2.460317460317460317460317460E-8,2.939270350110877172724780026E-8,1694348559,54150142369480,6.735124224576628E+20,0.00001000,0.20286863,69906992,4107,3992938,536911872,1130,1.633802816901408450704225352E-7
1725186474,807031,44506,9.321456,1E-8,0.000003106382978723404255319148936,2.403725078954674851831622294E-8,2.338582677165354330708661417E-8,2.084848484848484848484848485E-8,2.460317460317460317460317460E-8,2.939551742828268311466080063E-8,1694348876,54150142369480,6.735124224576628E+20,0.00001000,0.20302583,69930224,3611,3993253,536961024,317,1.465441176470588235294117647E-7
1725186480,807032,44523,9.324576,1E-8,0.000003106382978723404255319148936,2.405487026872571878085011262E-8,2.338582677165354330708661417E-8,2.090225563909774436090225564E-8,2.460317460317460317460317460E-8,2.949297933845193492223811121E-8,1694349091,54150142369480,6.735124224576628E+20,0.00001000,0.20323303,69952000,5637,3993210,784506880,215,1.451824817518248175182481752E-7
1725186499,807033,44576,9.340497,1E-8,0.000003106382978723404255319148936,2.410344116003558854014910860E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.961460830127882916265549159E-8,1694349102,54150142369480,6.735124224576628E+20,0.00001000,0.20410729,70041520,5472,3993415,536936448,11,1.412408759124087591240875912E-7
1725186507,807034,44599,9.345134,1E-8,0.000003106382978723404255319148936,2.410925559022083920976751425E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.960947812102621640794470538E-8,1694349652,54150142369480,6.735124224576628E+20,0.00001000,0.20427714,70071568,5251,3992873,617783296,550,1.442335766423357664233576642E-7
1725186514,807035,44616,9.348273,1E-8,0.000003106382978723404255319148936,2.412032945312405711510144975E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.962111877289831118638166849E-8,1694349701,54150142369480,6.735124224576628E+20,0.00001000,0.20442790,70094224,4555,3993507,939515904,49,1.402919708029197080291970803E-7
1725186520,807036,44631,9.352454,1E-8,0.000003106382978723404255319148936,2.413011295203939304753356974E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.964687267527458265928275085E-8,1694349901,54150142369480,6.735124224576628E+20,0.00001000,0.20462700,70114656,4699,3993043,536870916,200,1.455147058823529411764705882E-7
1725186525,807037,44648,9.373576,1E-8,0.000003106382978723404255319148936,2.414033390837132912388312307E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.965455356598958571719287066E-8,1694352162,54150142369480,6.735124224576628E+20,0.00001000,0.20527963,70170544,3204,3993264,551550976,2261,2.730496453900709219858156028E-7
1725186531,807038,44660,9.375161,1E-8,0.000003106382978723404255319148936,2.414615366053124224151504738E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.965904651210288222981916542E-8,1694353655,54150142369480,6.735124224576628E+20,0.00001000,0.20534578,70184176,3770,3993070,777666560,1493,2.3E-7
1725186543,807039,44694,9.384859,1E-8,0.000003106382978723404255319148936,2.417264436407369402913121799E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.975072297322317285010974113E-8,1694353780,54150142369480,6.735124224576628E+20,0.00001000,0.20585816,70237440,2255,3993189,536928256,125,1.7E-7
1725186552,807040,44714,9.406514,1E-8,0.000003106382978723404255319148936,2.417974569287224075194654786E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.974844023820804518515646273E-8,1694354501,54150142369480,6.735124224576628E+20,0.00001000,0.20649408,70298288,3111,3993220,536985600,721,1.775556101935147956379624541E-7
1725186559,807041,44728,9.413024,1E-8,0.000003106382978723404255319148936,2.419009174112215271777250608E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.976108249276481625036803243E-8,1694355186,54150142369480,6.735124224576628E+20,0.00001000,0.20691953,70329760,3121,3992691,536928256,685,1.6E-7
1725186565,807042,44744,9.41609,1E-8,0.000003106382978723404255319148936,2.420405673392783852954365917E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.979779959239220922670615643E-8,1694355347,54150142369480,6.735124224576628E+20,0.00001000,0.20715963,70352448,4117,3993568,541065216,161,1.445588235294117647058823529E-7
1725186571,807043,44773,9.422618,1E-8,0.000003106382978723404255319148936,2.421231419571052480261425616E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.980215441717646894091429189E-8,1694355696,54150142369480,6.735124224576628E+20,0.00001000,0.20737999,70398912,4434,3993280,1073676288,349,1.440441176470588235294117647E-7
1725186577,807044,44790,9.42682,1E-8,0.000003106382978723404255319148936,2.423193431985940092341535439E-8,2.338582677165354330708661417E-8,2.095238095238095238095238095E-8,2.460317460317460317460317460E-8,2.996979953666930899587831324E-8,1694356291,54150142369480,6.735124224576628E+20,0.00001000,0.20762519,70423376,4771,3993326,536969216,595,1.465441176470588235294117647E-7
1725186583,807045,44806,9.430815,1E-8,0.000003106382978723404255319148936,2.424019289216711737454765746E-8,2.338582677165354330708661417E-8,2.095693779904306220095693780E-8,2.460317460317460317460317460E-8,2.997813372641688878431124385E-8,1694357589,54150142369480,6.735124224576628E+20,0.00001000,0.20779241,70448944,2479,3993365,536887296,1298,2.205571073867163252638112974E-7
1725186589,807046,44819,9.433213,1E-8,0.000003106382978723404255319148936,2.424804538302458589467974506E-8,2.338582677165354330708661417E-8,2.095693779904306220095693780E-8,2.460317460317460317460317460E-8,2.998755737329098846455182885E-8,1694359686,54150142369480,6.735124224576628E+20,0.00001000,0.20791245,70465792,3346,3993289,734265344,2097,2.379166666666666666666666667E-7
1725186595,807047,44843,9.437149,1E-8,0.000003106382978723404255319148936,2.425835756367734429304135571E-8,2.338582677165354330708661417E-8,2.095693779904306220095693780E-8,2.460317460317460317460317460E-8,2.999484843133471156666200805E-8,1694359768,54150142369480,6.735124224576628E+20,0.00001000,0.20809360,70496336,2502,3992990,547356672,82,1.8E-7
1725186606,807048,44875,9.446587,1E-8,0.000003106382978723404255319148936,2.429146658076388581015069856E-8,2.338582677165354330708661417E-8,2.096446700507614213197969543E-8,2.460317460317460317460317460E-8,3.005721089967592587394678780E-8,1694361091,54150142369480,6.735124224576628E+20,0.00001000,0.20866360,70545024,3333,3993328,536928256,1323,2.109952606635071090047393365E-7
1725186617,807049,44897,9.450914,1E-8,0.000003106382978723404255319148936,2.430204931387029568966609179E-8,2.338582677165354330708661417E-8,2.097345132743362831858407080E-8,2.460317460317460317460317460E-8,3.005664261769016772576933701E-8,1694361810,54150142369480,6.735124224576628E+20,0.00001000,0.20888473,70574240,2935,3993481,725843968,719,1.995052941764059534512036760E-7
1725186626,807050,44918,9.458162,1E-8,0.000003106382978723404255319148936,2.431457201252429196484180794E-8,2.338582677165354330708661417E-8,2.097902097902097902097902098E-8,2.460317460317460317460317460E-8,3.007002386687670237191399719E-8,1694362516,54150142369480,6.735124224576628E+20,0.00001000,0.20921246,70605824,2482,3993648,716390400,706,2.0E-7
1725186632,807051,44924,9.459119,1E-8,0.000003106382978723404255319148936,2.432226459534939908926723134E-8,2.338582677165354330708661417E-8,2.098214285714285714285714286E-8,2.460317460317460317460317460E-8,3.007987309502377709031975858E-8,1694362623,54150142369480,6.735124224576628E+20,0.00001000,0.20934915,70613776,1936,3992759,536887296,107,1.498581560283687943262411348E-7
1725186638,807052,44936,9.46161,1E-8,0.000003106382978723404255319148936,2.433206376644953082879435333E-8,2.338582677165354330708661417E-8,2.098837209302325581395348837E-8,2.460317460317460317460317460E-8,3.012930261203993725034710335E-8,1694363728,54150142369480,6.735124224576628E+20,0.00001000,0.20944301,70629008,3078,3997966,568336384,1105,2.1E-7
1725186644,807053,44946,9.464317,1E-8,0.000003106382978723404255319148936,2.434978419077582295387176574E-8,2.338582677165354330708661417E-8,2.099547511312217194570135747E-8,2.460317460317460317460317460E-8,3.016974198139814921624506359E-8,1694364361,54150142369480,6.735124224576628E+20,0.00001000,0.20972176,70644480,2701,3993452,724959232,633,2.2E-7
1725186653,807054,44979,9.471691,1E-8,0.000003106382978723404255319148936,2.436039535363544002760162058E-8,2.338582677165354330708661417E-8,2.099547511312217194570135747E-8,2.460317460317460317460317460E-8,3.017530271913288984698271508E-8,1694364631,54150142369480,6.735124224576628E+20,0.00001000,0.20999614,70691904,4740,3993082,547356672,270,1.472262773722627737226277372E-7
1725186663,807055,45010,9.479947,1E-8,0.000003106382978723404255319148936,2.436791548340779127603994428E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.016705144204886992807488817E-8,1694364720,54150142369480,6.735124224576628E+20,0.00001000,0.21032236,70742272,4805,3993032,1073676288,89,1.440441176470588235294117647E-7
1725186672,807056,45032,9.484472,1E-8,0.000003106382978723404255319148936,2.437962150529783525677690249E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.019051320018381578035304154E-8,1694365169,54150142369480,6.735124224576628E+20,0.00001000,0.21051584,70772400,4479,3993430,536887296,449,1.434558823529411764705882353E-7
1725186680,807057,45044,9.488599,1E-8,0.000003106382978723404255319148936,2.438646982424147187593493442E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.019514826272046265691530758E-8,1694365801,54150142369480,6.735124224576628E+20,0.00001000,0.21075720,70794464,2652,3997882,739246080,632,1.723239436619718309859154930E-7
1725186686,807058,45072,9.494486,1E-8,0.000003106382978723404255319148936,2.440918151897968570526759671E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.024071302182356607166940977E-8,1694366058,54150142369480,6.735124224576628E+20,0.00001000,0.21124050,70830624,4755,3993453,624492544,257,1.424817518248175182481751825E-7
1725186692,807059,45080,9.496567,1E-8,0.000003106382978723404255319148936,2.441052979490045358421837966E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.023825833097816797572728524E-8,1694366474,54150142369480,6.735124224576628E+20,0.00001000,0.21130520,70844064,4671,3993046,852811776,416,1.431617647058823529411764706E-7
1725186698,807060,45117,9.502195,1E-8,0.000003106382978723404255319148936,2.447256266787424763668229390E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.168335805887725852754727018E-8,1694366809,54150142369480,6.735124224576628E+20,0.00001000,0.21186690,70890256,4803,3992663,622100480,335,1.430882352941176470588235294E-7
1725186704,807061,45132,9.505151,1E-8,0.000003106382978723404255319148936,2.447616564898664138190024497E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.167924362399209479756869320E-8,1694367431,54150142369480,6.735124224576628E+20,0.00001000,0.21196674,70910960,3327,3992571,536969216,622,1.5E-7
1725186710,807062,45139,9.507403,1E-8,0.000003106382978723404255319148936,2.448123975262871835009993352E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.168110894025971765381229772E-8,1694367562,54150142369480,6.735124224576628E+20,0.00001000,0.21214737,70925840,5683,3997813,541065216,131,1.435294117647058823529411765E-7
1725186716,807063,45163,9.513191,1E-8,0.000003106382978723404255319148936,2.448809964605631849420676625E-8,2.338582677165354330708661417E-8,2.1E-8,2.460317460317460317460317460E-8,3.167988029101469786771087253E-8,1694367813,54150142369480,6.735124224576628E+20,0.00001000,0.21235822,70967296,5671,3993520,536952832,251,1.430882352941176470588235294E-7
1725186722,807064,45306,9.536556,1E-8,0.000003106382978723404255319148936,2.449167199075155239473587882E-8,2.338582677165354330708661417E-8,2.102040816326530612244897959E-8,2.460317460317460317460317460E-8,3.163117292970737047121077440E-8,1694367826,54150142369480,6.735124224576628E+20,0.00001000,0.21305181,71153536,4202,3997870,541065216,13,1.411678832116788321167883212E-7
1725186728,807065,45427,9.553079,1E-8,0.000003106382978723404255319148936,2.450567967018740084489655056E-8,2.338582677165354330708661417E-8,2.102040816326530612244897959E-8,2.460317460317460317460317460E-8,3.162009152215470583293250454E-8,1694368430,54150142369480,6.735124224576628E+20,0.00001000,0.21359386,71303888,4647,3992772,536879108,604,1.435294117647058823529411765E-7
1725186734,807066,45554,9.569972,1E-8,0.000003106382978723404255319148936,2.451011697216612639862273064E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.158037977671240366428378554E-8,1694369117,54150142369480,6.735124224576628E+20,0.00001000,0.21405056,71458992,3883,3993039,536870912,687,1.5E-7
1725186746,807067,45634,9.586589,1E-8,0.000003106382978723404255319148936,2.453828280281658585319885712E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.161034847598608173224989077E-8,1694369168,54150142369480,6.735124224576628E+20,0.00001000,0.21475744,71575648,6113,3993058,1073733636,51,1.417647058823529411764705882E-7
1725186758,807068,45666,9.592328,1E-8,0.000003106382978723404255319148936,2.455819571327900313612804557E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.164960226860181127451846369E-8,1694369311,54150142369480,6.735124224576628E+20,0.00001000,0.21505489,71619600,2055,3993269,536895488,143,1.425E-7
1725186766,807069,45674,9.594319,1E-8,0.000003106382978723404255319148936,2.455955063193192157949171964E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.164704191850552356442217440E-8,1694369904,54150142369480,6.735124224576628E+20,0.00001000,0.21511784,71631488,1778,3992719,771891200,593,1.890430622009569377990430622E-7
1725186772,807070,45679,9.595087,1E-8,0.000003106382978723404255319148936,2.456188423055878641920269936E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.164637001551528468725173562E-8,1694369966,54150142369480,6.735124224576628E+20,0.00001000,0.21515553,71637408,4351,3992578,541065216,62,1.414705882352941176470588235E-7
1725186778,807071,45693,9.597712,1E-8,0.000003106382978723404255319148936,2.457924433150403361957999269E-8,2.338582677165354330708661417E-8,2.102362204724409448818897638E-8,2.460317460317460317460317460E-8,3.170063605631342750385809231E-8,1694370181,54150142369480,6.735124224576628E+20,0.00001000,0.21533430,71657280,5747,3993618,536928256,215,1.407299270072992700729927007E-7
1725186784,807072,45708,9.601503,1E-8,0.000003106382978723404255319148936,2.459421466147154093604260698E-8,2.338582677165354330708661417E-8,2.102409638554216867469879518E-8,2.460317460317460317460317460E-8,3.174860040704142100017866986E-8,1694370548,54150142369480,6.735124224576628E+20,0.00001000,0.21553928,71683504,5870,3993514,563642368,367,1.434558823529411764705882353E-7
